OBJECTID,PARK_NO,PARK,the_geom,FACILITY_N,FACILITY_T,X_COORD,Y_COORD,GISOBJID
3108,1074,WRIGHTWOOD,POINT (-87.66724675055865 41.928089655849746),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.66724675,41.92808966,4536
3109,1074,WRIGHTWOOD,POINT (-87.66705165657551 41.92838531981165),BASEBALL JR/SOFTBALL,OUTDOOR,-87.66705166,41.92838532,4537
3110,1074,WRIGHTWOOD,POINT (-87.66613834049346 41.928190802229764),POOL (OUTDOOR),OUTDOOR,-87.66613834,41.9281908,4538
3111,1074,WRIGHTWOOD,POINT (-87.66637799201393 41.928596640619176),PLAYGROUND,OUTDOOR,-87.66637799,41.92859664,4539
3112,1074,WRIGHTWOOD,POINT (-87.66612528999693 41.92792346054169),VOLLEYBALL (SAND),OUTDOOR,-87.66612529,41.92792346,4540
3113,1074,WRIGHTWOOD,POINT (-87.66686003918612 41.92823283642917),TRACK,OUTDOOR,-87.66686004,41.92823284,4541
3114,1107,ZATTERBERG (HELEN),POINT (-87.67288967182665 41.959278967399726),PLAYGROUND PARK,OUTDOOR,-87.67288967,41.95927897,4542
3115,100,LINCOLN (ABRAHAM),POINT (-87.63905857962133 41.94731700861839),ARCHERY RANGE,SPECIAL,-87.63905858,41.94731701,4543
3116,518,TRIANGLE,POINT (-87.67446021177611 42.0225425701054),COMMUNITY GARDEN,OUTDOOR,-87.67446021,42.02254257,4544
3117,306,DUBKIN (LEONARD),POINT (-87.67065533099266 42.01744740352502),COMMUNITY GARDEN,OUTDOOR,-87.67065533,42.0174474,4545
3119,384,GOLDBERG (LOUIS),POINT (-87.66563800109668 42.01050482329342),COMMUNITY GARDEN,OUTDOOR,-87.665638,42.01050482,4547
3120,115,LOYOLA,POINT (-87.65960633248233 42.00763449021551),COMMUNITY GARDEN,OUTDOOR,-87.65960633,42.00763449,4548
3121,1123,"LUNT (ORRINGTON, STEPHEN)",POINT (-87.68750000000276 42.00836863171576),COMMUNITY GARDEN,OUTDOOR,-87.6875,42.00836863,4549
3122,165,INDIAN BOUNDARY,POINT (-87.69440823859259 42.00991749961244),COMMUNITY GARDEN,OUTDOOR,-87.69440824,42.0099175,4550
3123,1061,SCHREIBER,POINT (-87.66955925051306 41.998674014494135),COMMUNITY GARDEN,OUTDOOR,-87.66955925,41.99867402,4551
3124,227,SENN (NICHOLAS),POINT (-87.66840539572053 41.98954320642888),COMMUNITY GARDEN,OUTDOOR,-87.6684054,41.98954321,4552
3125,1255,BERGER (ALBERT),POINT (-87.6549763555317 41.99516035823153),COMMUNITY GARDEN,OUTDOOR,-87.65497636,41.99516036,4553
3126,103,CHASE (SALMON),POINT (-87.6684568212291 41.96796551786379),COMMUNITY GARDEN,OUTDOOR,-87.66845682,41.96796552,4554
3127,493,KELLY (JOHN),POINT (-87.6569957862444 41.95259045905885),COMMUNITY GARDEN,OUTDOOR,-87.65699579,41.95259046,4555
3128,1045,MAPLEWOOD,POINT (-87.69146498974325 41.91158015848916),COMMUNITY GARDEN,OUTDOOR,-87.69146499,41.91158016,4556
3129,1042,KEN-WELL,POINT (-87.73370856146917 41.93469012031882),COMMUNITY GARDEN,OUTDOOR,-87.73370856,41.93469012,4557
3130,1017,TREBES,POINT (-87.6573306544516 41.921887188243055),COMMUNITY GARDEN,OUTDOOR,-87.65733065,41.92188719,4558
3131,1027,DEAN,POINT (-87.67048123400946 41.906841138011984),COMMUNITY GARDEN,OUTDOOR,-87.67048123,41.90684114,4559
3132,107,LAKE SHORE,POINT (-87.6201543660387 41.89723705958196),COMMUNITY GARDEN,OUTDOOR,-87.62015437,41.89723706,4560
3133,208,ECKHART (BERNARD),POINT (-87.66224996162872 41.897856707377656),COMMUNITY GARDEN,OUTDOOR,-87.66224996,41.89785671,4561
3134,431,FLOWER (LUCY),POINT (-87.6920159056867 41.91520515075632),COMMUNITY GARDEN,OUTDOOR,-87.69201591,41.91520515,4562
3135,210,UNION,POINT (-87.66656940141694 41.885012398217064),COMMUNITY GARDEN,OUTDOOR,-87.6665694,41.8850124,4563
3136,1050,MOORE (MAURICE),POINT (-87.75291618161212 41.87804000867454),COMMUNITY GARDEN,OUTDOOR,-87.75291618,41.87804001,4564
3137,214,"WICKER (CHARLES, JOEL)",POINT (-87.67628457965495 41.907903064269355),BASKETBALL COURT,OUTDOOR,-87.67628458,41.90790307,4565
3138,214,"WICKER (CHARLES, JOEL)",POINT (-87.67635648390609 41.90784805273664),BASKETBALL COURT,OUTDOOR,-87.67635648,41.90784805,4566
3139,45,ADA (SAWYER GARRETT),POINT (-87.65658850437744 41.688172718883315),HORSESHOE COURT,OUTDOOR,-87.6565885,41.68817272,4567
3140,3,ARMOUR (PHILIP) SQUARE,POINT (-87.63470245234163 41.83441182814964),GYMNASIUM,INDOOR,-87.63470245,41.83441183,4568
3141,80,ATHLETIC FIELD,POINT (-87.71707905392562 41.94700247380021),SPRAY FEATURE,OUTDOOR,-87.71707905,41.94700247,4569
3142,250,ARCHER (WILLIAM BEATTY),POINT (-87.734056631086 41.80254599867477),HORSESHOE COURT,OUTDOOR,-87.73405663,41.802546,4570
3143,250,ARCHER (WILLIAM BEATTY),POINT (-87.73390240935784 41.8025469947377),HORSESHOE COURT,OUTDOOR,-87.73390241,41.802547,4571
3144,250,ARCHER (WILLIAM BEATTY),POINT (-87.73400461527191 41.80254556704427),HORSESHOE COURT,OUTDOOR,-87.73400462,41.80254557,4572
3145,1024,BOSLEY (WILLIAM),POINT (-87.65362205890578 41.83909231182024),HORSESHOE COURT,OUTDOOR,-87.65362206,41.83909231,4573
3146,1024,BOSLEY (WILLIAM),POINT (-87.65365622119172 41.839076562531034),HORSESHOE COURT,OUTDOOR,-87.65365622,41.83907656,4574
3147,61,BROOKS (OSCAR),POINT (-87.81071770869005 42.009983834959996),HORSESHOE COURT,OUTDOOR,-87.81071771,42.00998384,4575
17035,100,LINCOLN (ABRAHAM),POINT (-87.65025484925518 41.9725971495541),COMMUNITY GARDEN,OUTDOOR,-87.65025485,41.97259715,5979
17036,86,MAYFAIR,POINT (-87.7420127672851 41.962727006410354),COMMUNITY GARDEN,OUTDOOR,-87.74201277,41.96272701,5980
17037,2,MCGUANE (JOHN),POINT (-87.64872063746535 41.840811488778094),COMMUNITY GARDEN,OUTDOOR,-87.64872064,41.84081149,5981
17038,1060,MCKIERNAN (DAVID),POINT (-87.70250084280026 41.69796734578381),COMMUNITY GARDEN,OUTDOOR,-87.70250084,41.69796735,5982
17039,337,MOCCASIN RANCH,POINT (-87.59477350910777 41.77733035975857),COMMUNITY GARDEN,OUTDOOR,-87.59477351,41.77733036,5983
17040,1049,MEYERING (WILLIAM),POINT (-87.6162966966614 41.764746447408115),COMMUNITY GARDEN,OUTDOOR,-87.6162967,41.76474645,5984
17041,251,MOUNT GREENWOOD,POINT (-87.71365024630987 41.691255638089096),COMMUNITY GARDEN,OUTDOOR,-87.71365025,41.69125564,5985
17042,277,NICHOLS (JOHN FOUNTAIN),POINT (-87.59384442205214 41.798410025564635),COMMUNITY GARDEN,OUTDOOR,-87.59384442,41.79841003,5986
17046,1012,O'HALLAREN (BERNARD),POINT (-87.6689675017495 41.74220542481992),COMMUNITY GARDEN,OUTDOOR,-87.6689675,41.74220543,5987
17047,514,PARK NO. 514,POINT (-87.7181906750567 41.90761211087436),COMMUNITY GARDEN,OUTDOOR,-87.71819068,41.90761211,5988
17048,230,PIOTROWSKI (LILLIAN),POINT (-87.7295227126246 41.835002092747445),COMMUNITY GARDEN,OUTDOOR,-87.72952271,41.83500209,5989
17049,543,PARK NO. 543,POINT (-87.62940575459108 41.87324249077579),COMMUNITY GARDEN,OUTDOOR,-87.62940575,41.87324249,5990
17050,159,RAVENSWOOD MANOR,POINT (-87.7008275245697 41.965558088360666),COMMUNITY GARDEN,OUTDOOR,-87.70082752,41.96555809,5991
17051,227,SENN (NICHOLAS),POINT (-87.66779071567001 41.99013085119195),COMMUNITY GARDEN,OUTDOOR,-87.66779072,41.99013085,5992
17052,389,SNOWBERRY,POINT (-87.67423888157872 41.89374124390816),COMMUNITY GARDEN,OUTDOOR,-87.67423888,41.89374124,5993
17053,429,SOUTH SHORE CULTL. CTR.,POINT (-87.56459254969066 41.767751357795234),COMMUNITY GARDEN,OUTDOOR,-87.56459255,41.76775136,5994
17054,1064,TILTON (GEORGE),POINT (-87.73481228110599 41.88581980543596),COMMUNITY GARDEN,OUTDOOR,-87.73481228,41.88581981,5995
17055,293,UNITY,POINT (-87.71253309162923 41.92980266460906),COMMUNITY GARDEN,OUTDOOR,-87.71253309,41.92980267,5996
17056,428,WARREN (LAURENCE),POINT (-87.68917961855371 42.002255328999084),COMMUNITY GARDEN,INDOOR,-87.68917962,42.00225533,5997
17057,208,ECKHART (BERNARD),POINT (-87.66215096903558 41.89677912335369),COMMUNITY GARDEN,OUTDOOR,-87.66215097,41.89677912,5998
17058,219,HUMBOLDT (ALEXANDER VON),POINT (-87.70566813058845 41.90602013304538),COMMUNITY GARDEN,OUTDOOR,-87.70566813,41.90602013,5999
17059,1010,KENWOOD COMM.,POINT (-87.59209459433893 41.804372330368906),COMMUNITY GARDEN,OUTDOOR,-87.59209459,41.80437233,6000
17060,115,LOYOLA,POINT (-87.65956339449392 42.008333628360084),COMMUNITY GARDEN,OUTDOOR,-87.65956339,42.00833363,6001
17061,513,WEBSTER (DANIEL),POINT (-87.62209401939145 41.86445277497794),COMMUNITY GARDEN,OUTDOOR,-87.62209402,41.86445278,6002
17022,259,ABBOTT (ROBERT),POINT (-87.62243121842114 41.72110825552765),COMMUNITY GARDEN,OUTDOOR,-87.62243122,41.72110826,6003
3148,61,BROOKS (OSCAR),POINT (-87.81068479793935 42.00998368511698),HORSESHOE COURT,OUTDOOR,-87.8106848,42.00998369,4576
3149,146,CHOPIN (FREDERIC),POINT (-87.76283519581193 41.94385838452083),HORSESHOE COURT,OUTDOOR,-87.7628352,41.94385839,4577
3150,146,CHOPIN (FREDERIC),POINT (-87.76280411342535 41.943859887585795),HORSESHOE COURT,OUTDOOR,-87.76280411,41.94385989,4578
3151,146,CHOPIN (FREDERIC),POINT (-87.76277415524302 41.943859738715894),HORSESHOE COURT,OUTDOOR,-87.76277416,41.94385974,4579
3152,14,DAVIS (DR. NATHAN) SQUARE,POINT (-87.66668524243781 41.812335654193845),HORSESHOE COURT,OUTDOOR,-87.66668524,41.81233565,4580
3153,26,FOSTER (J. FRANK),POINT (-87.65914216119758 41.74281450841433),HORSESHOE COURT,OUTDOOR,-87.65914216,41.74281451,4581
3154,213,HARRISON (CARTER),POINT (-87.67225021527321 41.85706367649827),HORSESHOE COURT,OUTDOOR,-87.67225022,41.85706368,4582
3155,213,HARRISON (CARTER),POINT (-87.67225219839008 41.85703155730737),HORSESHOE COURT,OUTDOOR,-87.6722522,41.85703156,4583
3156,229,HIAWATHA,POINT (-87.82758669809269 41.94345532223703),BOCCE COURT,SPECIAL,-87.8275867,41.94345532,4584
3157,1011,LAWLER (MICHAEL),POINT (-87.75154477527056 41.7765325478728),HORSESHOE COURT,OUTDOOR,-87.75154478,41.77653255,4585
3158,241,MATHER (STEPHEN TYNG),POINT (-87.70194889872572 41.990181344646984),HORSESHOE COURT,OUTDOOR,-87.7019489,41.99018135,4586
3159,241,MATHER (STEPHEN TYNG),POINT (-87.70191154103333 41.990181139169415),HORSESHOE COURT,OUTDOOR,-87.70191154,41.99018114,4587
3160,241,MATHER (STEPHEN TYNG),POINT (-87.70187609382806 41.99018165814632),HORSESHOE COURT,OUTDOOR,-87.70187609,41.99018166,4588
3161,2,MCGUANE (JOHN),POINT (-87.64843891200547 41.840351227401236),HORSESHOE COURT,OUTDOOR,-87.64843891,41.84035123,4589
3162,2,MCGUANE (JOHN),POINT (-87.64841518168842 41.84031989427544),HORSESHOE COURT,OUTDOOR,-87.64841518,41.8403199,4590
3163,2,MCGUANE (JOHN),POINT (-87.64851344427215 41.84058320952731),BOCCE COURT,SPECIAL,-87.64851344,41.84058321,4591
3164,2,MCGUANE (JOHN),POINT (-87.64848807181671 41.84055546621347),BOCCE COURT,SPECIAL,-87.64848807,41.84055547,4592
3165,2,MCGUANE (JOHN),POINT (-87.6484610817545 41.84052891251046),BOCCE COURT,SPECIAL,-87.64846108,41.84052891,4593
3168,371,VALLEY FORGE,POINT (-87.79923090493894 41.78442300366191),HORSESHOE COURT,OUTDOOR,-87.7992309,41.784423,4596
3169,233,VITTUM (HARRIET ELIZABETH),POINT (-87.74738392549418 41.80347900078802),HORSESHOE COURT,OUTDOOR,-87.74738393,41.803479,4597
3170,233,VITTUM (HARRIET ELIZABETH),POINT (-87.74743646897271 41.80308624508633),HORSESHOE COURT,OUTDOOR,-87.74743647,41.80308625,4598
3171,110,WELLES (GIDEON),POINT (-87.68601255301559 41.96157552521716),HORSESHOE COURT,OUTDOOR,-87.68601255,41.96157553,4599
3172,110,WELLES (GIDEON),POINT (-87.68597473569719 41.96157531198286),HORSESHOE COURT,OUTDOOR,-87.68597474,41.96157531,4600
3173,110,WELLES (GIDEON),POINT (-87.68594068558004 41.96157653169507),HORSESHOE COURT,OUTDOOR,-87.68594069,41.96157653,4601
3174,110,WELLES (GIDEON),POINT (-87.68590286826158 41.9615763184371),HORSESHOE COURT,OUTDOOR,-87.68590287,41.96157632,4602
3175,110,WELLES (GIDEON),POINT (-87.68584045515388 41.96157737816791),HORSESHOE COURT,OUTDOOR,-87.68584046,41.96157738,4603
3176,110,WELLES (GIDEON),POINT (-87.6858045149005 41.961578586279266),HORSESHOE COURT,OUTDOOR,-87.68580451,41.96157859,4604
3177,110,WELLES (GIDEON),POINT (-87.6857666832883 41.96157978461146),HORSESHOE COURT,OUTDOOR,-87.68576668,41.96157979,4605
3178,110,WELLES (GIDEON),POINT (-87.68573074303247 41.961580992699695),HORSESHOE COURT,OUTDOOR,-87.68573074,41.96158099,4606
3179,110,WELLES (GIDEON),POINT (-87.68569480156006 41.96158220167014),HORSESHOE COURT,OUTDOOR,-87.6856948,41.9615822,4607
3180,1072,WOLFE (RICHARD),POINT (-87.5430473412439 41.69866662990631),HORSESHOE COURT,OUTDOOR,-87.54304734,41.69866663,4608
3181,1072,WOLFE (RICHARD),POINT (-87.54313447869913 41.69866538966753),BOCCE COURT,SPECIAL,-87.54313448,41.69866539,4609
3182,1072,WOLFE (RICHARD),POINT (-87.54309889635574 41.69866514498983),BOCCE COURT,SPECIAL,-87.5430989,41.69866515,4610
3183,45,ADA (SAWYER GARRETT),POINT (-87.65658729354182 41.68814200911243),HORSESHOE COURT,OUTDOOR,-87.65658729,41.68814201,4611
3184,205,SHERIDAN (PHILIP HENRY),POINT (-87.65508558743228 41.87075472512193),HORSESHOE COURT,OUTDOOR,-87.65508559,41.87075473,4612
3185,121,"BELL (GEORGE,JR.)",POINT (-87.7962445994296 41.93590369898952),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.7962446,41.9359037,4613
3186,12,BESSEMER (HENRY),POINT (-87.55835272752591 41.73325502390742),HANDBALL/RACQUET (OUT),OUTDOOR,-87.55835273,41.73325502,4614
3187,12,BESSEMER (HENRY),POINT (-87.55626263439494 41.732773478025784),GYMNASIUM,INDOOR,-87.55626263,41.73277348,4615
3188,1004,BRADLEY (JOSEPHINE),POINT (-87.56412951876793 41.718028048603934),VOLLEYBALL,OUTDOOR,-87.56412952,41.71802805,4616
3189,255,CARVER (GEORGE WASHINGTON),POINT (-87.5987607634648 41.65259566972559),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.59876076,41.65259567,4617
3190,1002,CLARENDON COMM. CTR.,POINT (-87.64821104801341 41.96227437111632),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.64821105,41.96227437,4618
3191,270,COLE (NAT KING),POINT (-87.61545901836546 41.739065290009975),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.61545902,41.73906529,4619
3192,209,COLUMBUS (CHRISTOPHER),POINT (-87.76899146554601 41.87743045381142),PLAYGROUND,OUTDOOR,-87.76899147,41.87743045,4620
3193,1006,COMMERCIAL CLUB PGD. OF CHICAGO,POINT (-87.67310518717758 41.8966443594504),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.67310519,41.89664436,4621
3194,5,CORNELL (PAUL) SQUARE,POINT (-87.67119665602468 41.80207062278972),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.67119666,41.80207062,4622
3195,239,DAWES (CHARLES G.),POINT (-87.67602829231116 41.74699034769853),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.67602829,41.74699035,4623
3196,218,DOUGLAS (STEPHEN),POINT (-87.6988392307738 41.85862757982712),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.69883923,41.85862758,4624
3197,218,DOUGLAS (STEPHEN),POINT (-87.69749717132966 41.85783525391756),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.69749717,41.85783525,4625
3198,218,DOUGLAS (STEPHEN),POINT (-87.69998624440014 41.86303945003178),BASKETBALL COURT,OUTDOOR,-87.69998624,41.86303945,4626
3199,259,ABBOTT (ROBERT),POINT (-87.62221277327069 41.71846175476005),BASKETBALL COURT,OUTDOOR,-87.62221277,41.71846176,4627
3200,259,ABBOTT (ROBERT),POINT (-87.6231741233182 41.721155220396135),BASKETBALL BACKBOARD,OUTDOOR,-87.62317412,41.72115522,4628
3201,259,ABBOTT (ROBERT),POINT (-87.62308005593343 41.72104910093639),BASKETBALL BACKBOARD,OUTDOOR,-87.62308006,41.7210491,4629
3202,259,ABBOTT (ROBERT),POINT (-87.62316852764131 41.72094262227578),BASKETBALL BACKBOARD,OUTDOOR,-87.62316853,41.72094262,4630
3203,259,ABBOTT (ROBERT),POINT (-87.6232764829734 41.72104882838405),BASKETBALL BACKBOARD,OUTDOOR,-87.62327648,41.72104883,4631
3204,259,ABBOTT (ROBERT),POINT (-87.62246963482602 41.71855773474998),BASKETBALL BACKBOARD,OUTDOOR,-87.62246963,41.71855774,4632
3205,259,ABBOTT (ROBERT),POINT (-87.62220374789693 41.7185605491043),BASKETBALL BACKBOARD,OUTDOOR,-87.62220375,41.71856055,4633
3206,259,ABBOTT (ROBERT),POINT (-87.62220589453709 41.718365835897465),BASKETBALL BACKBOARD,OUTDOOR,-87.62220589,41.71836584,4634
3207,259,ABBOTT (ROBERT),POINT (-87.62246979675155 41.71836300925883),BASKETBALL BACKBOARD,OUTDOOR,-87.6224698,41.71836301,4635
3208,45,ADA (SAWYER GARRETT),POINT (-87.65513907955825 41.687899630421505),BASKETBALL BACKBOARD,OUTDOOR,-87.65513908,41.68789963,4636
3209,45,ADA (SAWYER GARRETT),POINT (-87.65513482886077 41.687699698727336),BASKETBALL BACKBOARD,OUTDOOR,-87.65513483,41.6876997,4637
3210,45,ADA (SAWYER GARRETT),POINT (-87.65539514097303 41.68770218719323),BASKETBALL BACKBOARD,OUTDOOR,-87.65539514,41.68770219,4638
3211,45,ADA (SAWYER GARRETT),POINT (-87.65540581137006 41.68789549220433),BASKETBALL BACKBOARD,OUTDOOR,-87.65540581,41.68789549,4639
3212,262,ADDAMS (JANE),POINT (-87.6637302298824 41.86309554162578),SPRAY FEATURE,OUTDOOR,-87.66373023,41.86309554,4640
3213,262,ADDAMS (JANE),POINT (-87.66287044444013 41.86317453750809),BASKETBALL COURT,OUTDOOR,-87.66287044,41.86317454,4641
3214,262,ADDAMS (JANE),POINT (-87.66273799491888 41.86317376420981),BASKETBALL BACKBOARD,OUTDOOR,-87.66273799,41.86317377,4642
3215,262,ADDAMS (JANE),POINT (-87.66299088290121 41.863172240602786),BASKETBALL BACKBOARD,OUTDOOR,-87.66299088,41.86317224,4643
3216,262,ADDAMS (JANE),POINT (-87.66302036773178 41.8623408011866),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.66302037,41.8623408,4644
3217,262,ADDAMS (JANE),POINT (-87.66218846655137 41.86235738263796),FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.66218847,41.86235738,4645
3218,206,ALTGELD (JOHN),POINT (-87.6930665448117 41.87416072449004),BASKETBALL BACKBOARD,OUTDOOR,-87.69306654,41.87416073,4646
3219,206,ALTGELD (JOHN),POINT (-87.69307036949107 41.87428842969553),BASKETBALL BACKBOARD,OUTDOOR,-87.69307037,41.87428843,4647
3220,1020,ANDERSON (LOUIS),POINT (-87.62090609810207 41.82577982555887),BASKETBALL BACKBOARD,OUTDOOR,-87.6209061,41.82577983,4648
3221,1020,ANDERSON (LOUIS),POINT (-87.62082716178847 41.8258697543421),BASKETBALL BACKBOARD,OUTDOOR,-87.62082716,41.82586976,4649
3222,1020,ANDERSON (LOUIS),POINT (-87.62098621093004 41.82587074083147),BASKETBALL BACKBOARD,OUTDOOR,-87.62098621,41.82587074,4650
3223,1020,ANDERSON (LOUIS),POINT (-87.62091365031357 41.82595951895209),BASKETBALL BACKBOARD,OUTDOOR,-87.62091365,41.82595952,4651
3224,1020,ANDERSON (LOUIS),POINT (-87.62091337333811 41.82598450190673),BASKETBALL BACKBOARD,OUTDOOR,-87.62091337,41.8259845,4652
3225,1020,ANDERSON (LOUIS),POINT (-87.62099352599837 41.8260718475365),BASKETBALL BACKBOARD,OUTDOOR,-87.62099353,41.82607185,4653
3226,1020,ANDERSON (LOUIS),POINT (-87.6209129190783 41.82616890397633),BASKETBALL BACKBOARD,OUTDOOR,-87.62091292,41.8261689,4654
3227,1020,ANDERSON (LOUIS),POINT (-87.62083597405021 41.82607919856769),BASKETBALL BACKBOARD,OUTDOOR,-87.62083597,41.8260792,4655
3228,250,ARCHER (WILLIAM BEATTY),POINT (-87.73481511227637 41.80397441900894),BASKETBALL BACKBOARD,OUTDOOR,-87.73481511,41.80397442,4656
3229,250,ARCHER (WILLIAM BEATTY),POINT (-87.7348074776704 41.80379128317985),BASKETBALL BACKBOARD,OUTDOOR,-87.73480748,41.80379128,4657
3230,492,ARMSTRONG (LILLIAN HARDIN),POINT (-87.60989336799763 41.81443642367876),BASKETBALL BACKBOARD,OUTDOOR,-87.60989337,41.81443642,4658
3231,492,ARMSTRONG (LILLIAN HARDIN),POINT (-87.60958304405001 41.814442757450024),BASKETBALL BACKBOARD,OUTDOOR,-87.60958304,41.81444276,4659
3232,492,ARMSTRONG (LILLIAN HARDIN),POINT (-87.6095703560077 41.814257551117436),BASKETBALL BACKBOARD,OUTDOOR,-87.60957036,41.81425755,4660
3233,492,ARMSTRONG (LILLIAN HARDIN),POINT (-87.60989169566038 41.814256812205564),BASKETBALL BACKBOARD,OUTDOOR,-87.6098917,41.81425681,4661
3234,80,ATHLETIC FIELD,POINT (-87.71741952888986 41.94711100719751),BASKETBALL BACKBOARD,OUTDOOR,-87.71741953,41.94711101,4662
3235,80,ATHLETIC FIELD,POINT (-87.71740825629033 41.94689400369488),BASKETBALL BACKBOARD,OUTDOOR,-87.71740826,41.946894,4663
3236,207,AUSTIN TOWN HALL,POINT (-87.76615331447711 41.88884096599261),BASKETBALL BACKBOARD,OUTDOOR,-87.76615331,41.88884097,4664
3237,207,AUSTIN TOWN HALL,POINT (-87.7660677437655 41.88875255564272),BASKETBALL BACKBOARD,OUTDOOR,-87.76606774,41.88875256,4665
3238,207,AUSTIN TOWN HALL,POINT (-87.7661444217072 41.88866299025193),BASKETBALL BACKBOARD,OUTDOOR,-87.76614442,41.88866299,4666
3239,207,AUSTIN TOWN HALL,POINT (-87.76622742851676 41.888745523059185),BASKETBALL BACKBOARD,OUTDOOR,-87.76622743,41.88874552,4667
3240,29,AVALON,POINT (-87.5933140202476 41.743593558806026),BASKETBALL BACKBOARD,OUTDOOR,-87.59331402,41.74359356,4668
3241,29,AVALON,POINT (-87.59322121807998 41.74348971400161),BASKETBALL BACKBOARD,OUTDOOR,-87.59322122,41.74348971,4669
3242,29,AVALON,POINT (-87.59330383233157 41.74338934540429),BASKETBALL BACKBOARD,OUTDOOR,-87.59330383,41.74338935,4670
3243,29,AVALON,POINT (-87.59340611455747 41.74348621127388),BASKETBALL BACKBOARD,OUTDOOR,-87.59340611,41.74348621,4671
3244,81,AVONDALE,POINT (-87.7156186224407 41.941398748247906),BASKETBALL BACKBOARD,OUTDOOR,-87.71561862,41.94139875,4672
3245,81,AVONDALE,POINT (-87.71536355504578 41.94140113457007),BASKETBALL BACKBOARD,OUTDOOR,-87.71536356,41.94140114,4673
3246,1063,BACK OF THE YARDS,POINT (-87.65773697974552 41.8042675799019),BASKETBALL BACKBOARD,OUTDOOR,-87.65773698,41.80426758,4674
3247,1063,BACK OF THE YARDS,POINT (-87.65800910140783 41.80426201229017),BASKETBALL BACKBOARD,OUTDOOR,-87.6580091,41.80426201,4675
3248,295,BARAGA (FREDERICK),POINT (-87.680755241208 41.84713965961651),BASKETBALL BACKBOARD,OUTDOOR,-87.68075524,41.84713966,4676
3249,295,BARAGA (FREDERICK),POINT (-87.68092320425295 41.84713483179741),BASKETBALL BACKBOARD,OUTDOOR,-87.6809232,41.84713483,4677
3250,1022,BARRETT (JOHN),POINT (-87.67654763529649 41.852533455882615),BASKETBALL BACKBOARD,OUTDOOR,-87.67654764,41.85253346,4678
3251,1022,BARRETT (JOHN),POINT (-87.67675500928082 41.85252674463902),BASKETBALL BACKBOARD,OUTDOOR,-87.67675501,41.85252675,4679
3252,12,BESSEMER (HENRY),POINT (-87.55723961631729 41.733461236911474),BASKETBALL BACKBOARD,OUTDOOR,-87.55723962,41.73346124,4680
3253,12,BESSEMER (HENRY),POINT (-87.5571399717604 41.73335637941313),BASKETBALL BACKBOARD,OUTDOOR,-87.55713997,41.73335638,4681
3254,12,BESSEMER (HENRY),POINT (-87.55723533190066 41.733250796215565),BASKETBALL BACKBOARD,OUTDOOR,-87.55723533,41.7332508,4682
3255,12,BESSEMER (HENRY),POINT (-87.55733770357388 41.73335567205078),BASKETBALL BACKBOARD,OUTDOOR,-87.5573377,41.73335567,4683
3256,373,"BLACKWELDER (I.S., GERTRUDE)",POINT (-87.67133845062858 41.68273917123965),BASKETBALL BACKBOARD,OUTDOOR,-87.67133845,41.68273917,4684
3257,373,"BLACKWELDER (I.S., GERTRUDE)",POINT (-87.67130019326669 41.68262058527948),BASKETBALL BACKBOARD,OUTDOOR,-87.67130019,41.68262059,4685
